,ATM,ALT,OI1356,OI1304
99,1.0,198000000.0,3.1052659464831975e-07,1.4793343209746746e-07
100,1.0,200000000.0,3.073372758626912e-07,1.4672117962696018e-07
101,1.0,202000000.0,3.128531124423443e-07,1.4923865815028115e-07
102,1.0,204000000.0,3.0966732522578217e-07,1.4805844026328777e-07
103,1.0,206000000.0,3.110392212325586e-07,1.4862374072708824e-07
104,1.0,208000000.0,3.1285664401137095e-07,1.4927069273377539e-07
105,1.0,210000000.0,3.1511959356222186e-07,1.4999929628335034e-07
106,1.0,212000000.0,2.15374882079695e-07,1.0447489298640033e-07
107,1.0,214000000.0,2.2005617022034938e-07,1.0734162176017502e-07
108,1.0,216000000.0,2.218947824135633e-07,1.0818078126794685e-07
109,1.0,218000000.0,1.1525880677551893e-07,5.9541564400350994e-08
110,1.0,220000000.0,8.535310608305843e-08,4.5648945730848766e-08
111,1.0,222000000.0,1.376864537777175e-07,6.895633461574092e-08
112,1.0,224000000.0,2.2766190946656592e-07,1.0901800924087561e-07
113,1.0,226000000.0,2.101950936309125e-07,1.0104599391698402e-07
114,1.0,228000000.0,2.1608935717035388e-07,1.0303646689643518e-07
115,1.0,230000000.0,1.9908219438300985e-07,9.527424144948947e-08
116,1.0,232000000.0,1.2690607109170405e-07,6.2241127018679e-08
117,1.0,234000000.0,1.2828856180568248e-07,6.290253123302249e-08
118,1.0,236000000.0,1.2416581064718402e-07,6.114256067457532e-08
