        13.0, 2340000000.0,      0.0,        0.0
        35.9, 956188544.0, 883144896.0, 945348736.0
        44.5, 767601792.0, 741895232.0, 657642368.0
        55.2, 674480576.0, 603951360.0, 503931904.0
        68.5, 588939264.0, 557015616.0, 408464736.0
        85.0, 491640448.0, 447160032.0, 315559808.0
       105.5, 411357984.0, 369028960.0, 256618832.0
       130.9, 343616032.0, 299423168.0, 202408032.0
       162.5, 285587072.0, 241625072.0, 163827840.0
       201.6, 236809072.0, 192798208.0, 131292088.0
       250.2, 200270640.0, 153919792.0, 105612888.0
       310.5, 172591936.0, 123076056.0,  87361184.0
       385.3, 148110736.0,  98062800.0,  72143640.0
       478.1, 129394768.0,  80055072.0,  58723344.0
       593.3,  98666888.0,  65369200.0,  46294040.0
       736.3,  76472992.0,  52469456.0,  35963232.0
       913.7,  62373232.0,  42481564.0,  28917568.0
      1133.8,  48804268.0,  34080708.0,  22743714.0
      1407.0,  29014206.0,  27168942.0,  16403541.0
      1746.0,  17003424.0,  19891836.0,   9571124.0
      2166.7,  11586935.0,  13203590.0,   6212682.5
      2688.7,   8395875.0,   8954653.0,   4426057.5
      3336.6,   6356898.5,   6691812.5,   3389545.0
      4140.5,   4782066.5,   5138875.5,   2615192.8
      5138.1,   3686923.5,   4023437.0,   2039129.8
      6376.0,   2947229.8,   3229957.8,   1590244.0
      7912.2,   2381089.8,   2612875.3,   1301919.3
      9818.6,   1948486.9,   2125996.8,   1046188.5
     12184.3,   1525598.9,   1698774.3,    838012.1
     15119.9,   1192900.0,   1338165.9,    681941.8
     18762.9,    980216.7,   1084025.4,    530510.9
     23283.6,    759866.5,    818963.3,    392976.9
     28893.5,    548310.5,    632970.8,    295844.6
