,ATM,ALT,OI1356,OI1304
138,1.0,276089893.5,9.190114410807155e-10,4.376593505097963e-09
139,1.0,278086907.4,9.391888490433863e-10,4.559621175927452e-09
140,1.0,280105089.5,9.32151032262209e-10,4.495781696864203e-09
141,1.0,282110998.8,9.32151032262209e-10,4.495781696864203e-09
142,1.0,284110647.4,9.308982434518465e-10,4.484417748708616e-09
143,1.0,286158213.5,9.308982434518465e-10,4.484417748708616e-09
144,1.0,288139407.1,9.398707243985897e-10,4.5658064133122424e-09
145,1.0,290393302.0,9.947246796486433e-10,5.063382300352657e-09
146,1.0,292428013.0,1.4160130564616997e-09,5.383859368035746e-09
147,1.0,294134210.7,3.321533701765282e-09,7.786164854164164e-09
148,1.0,296173611.79999995,3.462247289443087e-09,7.85038782919303e-09
149,1.0,298193618.0,3.3579979669008364e-09,5.448338165199313e-09
150,1.0,300125578.5,3.5586227328947974e-09,5.53990515278906e-09
151,1.0,302093576.0,3.8316878203068e-09,5.763161755097153e-09
152,1.0,304193043.9,4.1914877246845874e-09,5.720500349239707e-09
153,1.0,306204435.09999996,4.687852786207554e-09,5.618110666597252e-09
154,1.0,308160376.59999996,5.524717004746054e-09,5.782253691043061e-09
155,1.0,310153209.59999996,7.374222975213443e-09,6.626385218902632e-09
156,1.0,312172644.9,9.568784784934232e-10,4.720082404746675e-09
157,1.0,314198114.2,9.568784784934232e-10,4.720082404746675e-09
158,1.0,316122385.8,8.578839359109901e-10,3.82211074321246e-09
159,1.0,318191888.0,8.636695289328555e-10,3.874591399653486e-09
160,1.0,320140655.1,8.729584384678842e-10,3.9588503629399225e-09
161,1.0,322173021.8,9.254982271405732e-10,4.435434628095598e-09
162,1.0,324175159.1,9.254982271405732e-10,4.435434628095598e-09
163,1.0,326159880.5,9.097818619059901e-10,4.292872722814554e-09
164,1.0,328117145.3,9.097818619059901e-10,4.292872722814554e-09
165,1.0,330155421.1,8.84386737227217e-10,4.062515556573015e-09
166,1.0,332190332.3,9.21084048333987e-10,4.395393961470378e-09
167,1.0,334393564.4,9.807937344709101e-10,4.937015799112709e-09
168,1.0,336405023.6,1.0456231362823628e-09,5.525078172474589e-09
169,1.0,338196284.8,1.0456231362823628e-09,5.525078172474589e-09
170,1.0,340154535.90000004,1.0579468996939915e-09,5.636866055103369e-09
171,1.0,342208499.09999996,1.0579468996939915e-09,5.636866055103369e-09
172,1.0,344146234.5,1.5373578241495786e-09,9.985564611213783e-09
173,1.0,346182193.7,1.2521884956604921e-09,7.398816200222261e-09
174,1.0,348145073.9,7.547855688114638e-10,2.8869136142521952e-09
175,1.0,350189553.29999995,8.562201077770721e-10,3.807018289881736e-09
176,1.0,352176596.6,8.562201077770721e-10,3.807018289881736e-09
177,1.0,354173882.8,8.239792836742951e-10,3.514564325920084e-09
178,1.0,356149909.9,8.239792836742951e-10,3.514564325920084e-09
179,1.0,358174058.0,7.475820154940337e-10,2.8215707521846564e-09
180,1.0,360168580.3,7.51586214447784e-10,2.8578925240097915e-09
181,1.0,362198461.0,7.594586469462556e-10,2.9293027361947905e-09
182,1.0,364147836.59999996,8.105831593158697e-10,3.393049142007423e-09
183,1.0,366154742.0,8.105831593158697e-10,3.393049142007423e-09
184,1.0,368174736.79999995,9.37732959696056e-10,4.546414918874003e-09
185,1.0,370184112.09999996,9.37732959696056e-10,4.546414918874003e-09
186,1.0,372399576.29999995,7.451595356934243e-10,2.7995966296235578e-09
187,1.0,374382345.4,7.451041960061649e-10,2.7990946476999006e-09
188,1.0,376186633.4,1.6428355424890066e-09,3.208680849666691e-09
189,1.0,378182374.9,2.8129610422138784e-09,3.742780997954047e-09
190,1.0,380159212.09999996,2.838972808217494e-09,3.7546530070903074e-09
191,1.0,382168523.8,2.8666096990689906e-09,3.764437727282659e-09
192,1.0,384386268.8,2.8996955254860307e-09,3.779538402625088e-09
193,1.0,386412380.1,2.9639795790947113e-09,4.0881288972100535e-09
194,1.0,388159390.5,2.908089457784254e-09,4.030697243654029e-09
195,1.0,390154192.5,2.9359230702479033e-09,3.975189319895399e-09
196,1.0,392141470.5,2.9495050760166424e-09,3.772033254067328e-09
197,1.0,394175756.90000004,2.990938201790913e-09,3.7909437135750605e-09
198,1.0,396137723.2,3.0362999506610963e-09,3.8307207714575945e-09
199,1.0,398153051.0,3.0834235811733903e-09,3.8522284296418935e-09
200,1.0,400388185.90000004,3.154060127054184e-09,4.000857103079509e-09
201,1.0,402468698.70000005,3.1481764744548085e-09,3.5164750751985493e-09
202,1.0,404159405.5,3.1950730825426865e-09,3.50571102257424e-09
203,1.0,406117489.5,3.2546373631366292e-09,3.5036160346696056e-09
204,1.0,408239388.20000005,3.329170104919388e-09,3.5376334632160753e-09
205,36.45,25919.55,10.171830425973548,5.533997596633023
206,36.45,1796947.608,3.843258523060161,2.3362772573369415
207,36.45,4101295.491,1.5778488562491633,1.0908367192465596
208,36.45,6023741.631999999,0.771786129986562,0.6108633745839815
209,36.45,8116815.52,0.3738316519483444,0.33996444620817234
210,36.45,10059337.450000001,0.19576979525629937,0.20432658974046886
211,36.45,12082560.6,0.1017648011461495,0.1289315736842216
212,36.45,14023312.22,0.05504974591070382,0.08328436776925023
213,36.45,15869417.040000001,0.030226625348085782,0.05424518022801802
214,36.45,17883850.709999997,0.017155007855061598,0.03507025773317477
215,36.45,20202401.72,0.007423365006624861,0.01734482957820208
216,36.45,22087964.89,0.004755606918242497,0.015453285237317725
217,36.45,24130466.27,0.0026010376541603358,0.007490516872245834
218,36.45,26064125.01,0.0016957650578879632,0.005766121916840799
219,36.45,28203657.21,0.0007151149367264744,0.0034932100334168544
220,36.45,30161880.49,0.0004904628768913608,0.002501419992319931
221,36.45,31846098.57,0.0003253401239896602,0.0014360943105424977
222,36.45,33916718.48,0.00020677632262518589,0.0008754846237472772
223,36.45,36054982.91,0.00014127629973895292,0.001191846259750559
224,36.45,38211458.06,7.747009618651194e-05,0.0005493350944533726
225,36.45,39883642.019999996,4.691249861354034e-05,0.00024902513138972294
226,36.45,41654945.24,2.003692180009787e-05,0.00012073869863832053
227,36.45,43895382.900000006,1.718520836303473e-05,0.00012697742724324202
228,36.45,46161535.31,2.0088995340182956e-05,0.00013870519080328467
229,36.45,48117398.47,1.8418657360246846e-05,0.0001505481924971487
230,36.45,50143511.57,1.947727470678936e-05,0.00017105530035229808
231,36.45,52162776.19,2.399372451074608e-05,0.0002121785387975285
232,36.45,54046473.809999995,4.2657900956423156e-05,0.00038407994757289906
233,36.45,56169767.379999995,8.82878134363178e-06,7.613630534234947e-05
234,36.45,58106487.32,9.959364292670283e-06,8.643292141709081e-05
235,36.45,60071406.92,1.2699153220377346e-05,0.00010405082196508041
236,36.45,62116297.56999999,1.592953582386483e-05,0.0001433820426696267
237,36.45,64028250.120000005,4.68598276059427e-05,0.00042390448321008226
238,36.45,66116740.01,1.3845336424511093e-07,9.285487323946059e-08
239,36.45,68168418.7,1.286727351158775e-07,8.462872192798071e-08
240,36.45,70147630.6,1.7253592511618888e-07,1.0607390212356608e-07
241,36.45,72090019.75,1.7532535744884105e-07,1.0734702468408829e-07
242,36.45,74174874.85,1.7270926780928636e-07,1.0405100535932355e-07
243,36.45,76166111.97,1.250796562776012e-07,8.231241278617343e-08
244,36.45,77870465.65,1.2833886461830007e-07,8.116433073076189e-08
245,36.45,79895121.8,1.3410135699917816e-07,8.379438522932642e-08
246,36.45,82183424.48,1.4801812334455166e-07,9.025232747424593e-08
247,36.45,84133238.05,1.644855197876655e-07,9.963766641697438e-08
248,36.45,86039303.52000001,1.9226591350963427e-07,1.123168935032972e-07
249,36.45,88173153.53,7.213570571331057e-07,3.5038452102106855e-07
250,36.45,90204627.67999999,6.44386221932334e-08,5.056090811065557e-08
251,36.45,92159292.9,6.397190277776323e-08,5.032673345261544e-08
252,36.45,94153004.42,5.994250849128157e-08,4.861781748647215e-08
253,36.45,96176185.5,5.95270812152971e-08,4.872334216657554e-08
254,36.45,98260016.87,5.971349471577886e-08,4.998706577599295e-08
255,36.45,100141721.1,6.35857609222932e-08,5.175440367128933e-08
256,36.45,102152346.6,6.375316397758286e-08,5.6269206268280354e-08
257,36.45,104087920.7,6.360656338348888e-08,5.620229640940253e-08
258,36.45,106077204.8,6.346812481730495e-08,4.556360047120921e-08
259,36.45,108130270.6,6.391925851814338e-08,4.563474875904475e-08
260,36.45,110109714.6,5.825076287346735e-08,4.266516066897914e-08
261,36.45,112128951.7,5.7445748845048835e-08,3.8419863696171914e-08
262,36.45,114079503.1,1.912674623530438e-07,9.949732399533632e-08
263,36.45,116100574.0,1.885805992902879e-07,9.82727393536069e-08
264,36.45,118138384.1,1.8495395190770699e-07,9.661750414758468e-08
265,36.45,120130622.2,1.8057694447021668e-07,9.377604484360623e-08
266,36.45,122116924.1,1.770525076848214e-07,9.223681604619693e-08
267,36.45,124144732.7,1.6944895248110464e-07,8.899371223378992e-08
268,36.45,126101531.0,1.6713040053464554e-07,8.742095909170281e-08
269,36.45,128165526.60000001,1.6997076610227436e-07,8.871732804890944e-08
270,36.45,130140923.0,6.439943195718775e-07,3.055971607747678e-07
271,36.45,132121997.69999999,6.525291548447247e-07,3.0949253805601963e-07
272,36.45,134121583.19999999,6.657344333059855e-07,3.155541842292989e-07
273,36.45,136074914.0,6.783592494401435e-07,3.210773288909084e-07
274,36.45,138152467.2,8.451114106044163e-07,3.958287085016606e-07
275,36.45,140122125.5,8.572532190690165e-07,4.007938457403064e-07
276,36.45,142173998.7,8.72101597412999e-07,4.0757078212109323e-07
277,36.45,144127145.7,8.890615250505677e-07,4.155842174991409e-07
278,36.45,146232615.1,2.802592480712366e-07,1.377212614249423e-07
279,36.45,148177701.9,7.625063139217574e-07,3.5867023215298317e-07
280,36.45,150109601.0,9.426616661979943e-07,4.4122943553374167e-07
281,36.45,152131877.9,1.031170542428275e-06,4.828177178524396e-07
282,36.45,154110424.5,1.0196444509019434e-06,4.775749922906237e-07
283,36.45,156194818.10000002,1.0766988889702783e-06,5.036151623397217e-07
284,36.45,158137016.2,1.1455768311271456e-06,5.336758453573497e-07
285,36.45,160152584.70000002,1.2425766639871355e-06,5.779474608166575e-07
286,36.45,162140792.9,1.294923938882139e-06,6.009874508023341e-07
287,36.45,164207824.20000002,9.638355820965769e-07,4.4938022958791085e-07
288,36.45,166117167.8,1.0641169895669514e-06,4.944530456077569e-07
289,36.45,168129389.70000002,1.2479026930106212e-06,5.782045837569136e-07
290,36.45,170144243.29999998,1.695031991844215e-06,7.822785063081332e-07
291,36.45,172105829.60000002,3.507677815924118e-07,1.6972748851973554e-07
292,36.45,174107298.6,2.186240165985324e-07,1.0941585934818418e-07
293,36.45,176125439.29999998,2.151723489330099e-07,1.0881094157023409e-07
294,36.45,178190074.0,2.1291735250452036e-07,1.0841366738692252e-07
295,36.45,180128086.0,2.1121124070387704e-07,1.0866536498470083e-07
296,36.45,182140698.6,2.0896296984319142e-07,1.0454186361502895e-07
297,36.45,184160016.0,2.0725804681976248e-07,1.0376372107338238e-07
298,36.45,186168498.4,2.05510532688153e-07,1.0101737486148879e-07
299,36.45,188148091.6,1.1884863863659805e-07,6.146408971342489e-08
300,36.45,190161622.9,1.1729786226575389e-07,6.06279037599719e-08
301,36.45,192159056.70000002,1.1642139875109058e-07,6.000667916240245e-08
302,36.45,194087653.0,1.1524817570021539e-07,5.899708826874185e-08
303,36.45,196184005.60000002,1.1403680804820442e-07,5.826788541098747e-08
304,36.45,198137599.0,1.1294191103974252e-07,5.776816435068279e-08
305,36.45,200176314.5,1.1184395371249238e-07,5.748315874630354e-08
306,36.45,202126426.4,1.1132373103287888e-07,5.724572433279993e-08
307,36.45,204207503.6,1.1025010325128687e-07,5.704285275999874e-08
308,36.45,206147484.1,1.0922925754352173e-07,5.6501852149111565e-08
309,36.45,208137081.89999998,1.0819194058550656e-07,5.5848968080125785e-08
310,36.45,210164584.9,1.0696026034247616e-07,5.4986027017870766e-08
311,36.45,212162176.89999998,1.059699105005453e-07,5.4534022245497244e-08
312,36.45,214148989.2,1.0520603333714689e-07,5.492539969591091e-08
313,36.45,216167679.40000004,1.0423243784882675e-07,5.448104176455199e-08
314,36.45,218176088.6,1.0328386879699858e-07,5.4080396828222866e-08
315,36.45,220148085.2,1.0137744942593017e-07,5.2966875005372714e-08
316,36.45,222130978.8,1.8402703997451492e-07,9.011039302412944e-08
317,36.45,224183452.79999998,1.929012200068751e-07,9.314515838077627e-08
318,36.45,226146197.5,1.9383175680641565e-07,9.356986393072765e-08
319,36.45,228193792.0,1.96814881945632e-07,9.424592693806329e-08
320,36.45,230117056.99999997,1.9603999309113524e-07,9.389226054113763e-08
321,36.45,232061601.4,1.9592072218895783e-07,9.37427391387951e-08
322,36.45,234149276.89999998,1.9587213951907216e-07,9.376102081248742e-08
323,36.45,236220102.6,2.274126887003796e-07,1.082514678026122e-07
324,36.45,238091854.99999997,2.658026448881633e-07,1.2588876774466237e-07
325,36.45,240146876.20000002,2.66518223330878e-07,1.2621536432439633e-07
326,36.45,242170178.29999998,2.672882122918473e-07,1.2656355343006633e-07
327,36.45,244126777.40000004,2.6824270781705116e-07,1.2699919396266858e-07
328,36.45,246111343.89999998,2.3281582389050864e-07,1.1099482719302866e-07
329,36.45,248142349.89999998,1.8307670761789845e-07,8.8266323906003e-08
330,36.45,250130473.3,1.8520397472917777e-07,8.916910708723044e-08
331,36.45,252124174.00000003,1.8767456261042365e-07,9.056219595537937e-08
332,36.45,254133761.6,1.9018285688948763e-07,9.170700452367646e-08
333,36.45,256125295.7,1.1639234515553148e-07,5.982396141815144e-08
334,36.45,258218239.7,1.1829262394206166e-07,6.069126612602837e-08
335,36.45,260158885.3,1.2582025517137586e-07,6.213288084430177e-08
336,36.45,262097963.1,1.345212484399211e-07,6.608349857381362e-08
337,36.45,264159806.9,4.487882967456958e-08,2.5085363816598894e-08
338,36.45,266155991.8,3.45679462155973e-08,2.073368812195938e-08
339,36.45,268194984.6,4.039695338031001e-08,2.3394100579351917e-08
340,36.45,270101799.59999996,6.099383003520775e-09,8.213191038389052e-09
341,36.45,272090254.3,1.0899124026724075e-09,5.926822602934308e-09
342,36.45,274074163.7,9.145882567730118e-10,4.336471150284785e-09
343,36.45,276089893.5,9.190114410807155e-10,4.376593505097963e-09
344,36.45,278086907.4,9.391888490433863e-10,4.559621175927452e-09
345,36.45,280105089.5,9.32151032262209e-10,4.495781696864203e-09
346,36.45,282110998.8,9.32151032262209e-10,4.495781696864203e-09
347,36.45,284110647.4,9.308982434518465e-10,4.484417748708616e-09
348,36.45,286158213.5,9.308982434518465e-10,4.484417748708616e-09
349,36.45,288139407.1,9.398707243985897e-10,4.5658064133122424e-09
350,36.45,290393302.0,9.947246796486433e-10,5.063382300352657e-09
351,36.45,292428013.0,3.211783606817887e-08,1.9396453639578216e-08
352,36.45,294134210.7,9.526715172439933e-08,4.975099019713108e-08
353,36.45,296173611.79999995,1.0039616199525528e-07,5.209191763693326e-08
354,36.45,298193618.0,1.062852664865822e-07,5.242528975188403e-08
355,36.45,300125578.5,1.1359803920706208e-07,5.576290644953032e-08
356,36.45,302093576.0,1.2314539606658946e-07,6.021903507735171e-08
357,36.45,304193043.9,1.3711143388760596e-07,6.638638574195572e-08
358,36.45,306204435.09999996,1.5655755802120688e-07,7.493284030934915e-08
359,36.45,308160376.59999996,1.879575773496762e-07,8.90462883001559e-08
360,36.45,310153209.59999996,2.5537206997321256e-07,1.1981488249063723e-07
361,36.45,312172644.9,9.568784784934232e-10,4.720082404746675e-09
362,36.45,314198114.2,9.568784784934232e-10,4.720082404746675e-09
363,36.45,316122385.8,8.578839359109901e-10,3.82211074321246e-09
364,36.45,318191888.0,8.636695289328555e-10,3.874591399653486e-09
365,36.45,320140655.1,8.729584384678842e-10,3.9588503629399225e-09
366,36.45,322173021.8,9.254982271405732e-10,4.435434628095598e-09
367,36.45,324175159.1,9.254982271405732e-10,4.435434628095598e-09
368,36.45,326159880.5,5.553169836359678e-09,6.412157682100095e-09
369,36.45,328117145.3,3.635634065610435e-09,5.5369767279781205e-09
370,36.45,330155421.1,3.6015266770540762e-09,5.302643204408986e-09
371,36.45,332190332.3,3.67675900146555e-09,5.653109343639949e-09
372,36.45,334393564.4,3.758919521440865e-09,6.204977948241855e-09
373,36.45,336405023.6,3.815874377055269e-09,6.789446306326869e-09
374,36.45,338196284.8,3.808837548538759e-09,6.786234633100734e-09
375,36.45,340154535.90000004,3.813789396361662e-09,6.8946579056830865e-09
376,36.45,342208499.09999996,3.806249937236829e-09,6.8912168272265125e-09
377,36.45,344146234.5,4.279294207320334e-09,1.1237009583751375e-08
378,36.45,346182193.7,3.987590680923059e-09,8.647278904764156e-09
379,36.45,348145073.9,3.4834860126297343e-09,4.132317582388247e-09
380,36.45,350189553.29999995,3.578051266614939e-09,5.049287053201798e-09
381,36.45,352176596.6,3.571517068706751e-09,5.0463047852061e-09
382,36.45,354173882.8,3.5327420466957846e-09,4.75086855324875e-09
383,36.45,356149909.9,3.5265429358598105e-09,4.748039222073345e-09
384,36.45,358174058.0,3.443779013307468e-09,4.052139848752366e-09
385,36.45,360168580.3,3.436892882414237e-09,4.083491173918006e-09
386,36.45,362198461.0,3.4389012911489493e-09,4.152224991747892e-09
387,36.45,364147836.59999996,3.4843293232909116e-09,4.613371471615558e-09
388,36.45,366154742.0,3.480475821960442e-09,4.611612698182197e-09
389,36.45,368174736.79999995,3.6041072080823725e-09,5.7633726384357095e-09
390,36.45,370184112.09999996,3.5987458149269354e-09,5.760925649311034e-09
391,36.45,372399576.29999995,3.4001408236244368e-09,4.01135449729533e-09
392,36.45,374382345.4,3.395226721390063e-09,4.008634931477437e-09
393,36.45,376186633.4,4.9762715773415255e-08,2.5171036564304552e-08
394,36.45,378182374.9,9.241360870690793e-08,4.463734031169963e-08
395,36.45,380159212.09999996,9.336173757773973e-08,4.507007504471634e-08
396,36.45,382168523.8,9.438074405080975e-08,4.5532329956124216e-08
397,36.45,384386268.8,9.558672242371086e-08,4.608274957235576e-08
398,36.45,386412380.1,9.678071806731312e-08,4.690695082231501e-08
399,36.45,388159390.5,9.487489059114946e-08,4.6005190753099913e-08
