,UTC,ALT,H2P,H3P,O2P,E
51,165200,1020.0,4.202986969462943,1.5924019160513723,4.8622346607185145,10.0
52,165200,1040.0,4.273281826818361,1.6656120389267652,4.862138728595235,10.0
53,165200,1060.0,4.339778941271102,1.7375349747109035,4.862046143723079,10.0
54,165200,1080.0,4.403034897589326,1.808060989484046,4.861957160588966,10.0
55,165200,1100.0,4.463104383104255,1.8771933732975785,4.861850493721002,10.0
56,165200,1120.0,4.520130767118416,1.944843414189787,4.8622400931509375,10.0
57,165200,1140.0,4.573975229786922,2.0108266297890296,4.862735462364324,10.0
58,165200,1160.0,4.62487202514526,2.0749604674563336,4.865242321530998,10.0
59,165200,1180.0,4.672945719541915,2.137171287466219,4.8679339336126874,10.0
60,165200,1200.0,4.718314034820473,2.1973943897038906,4.873941159853102,10.0
61,165200,1220.0,4.761889677785401,2.2559123374016137,4.874859504539598,10.0
62,165200,1240.0,4.803184545074203,2.312891717014216,4.875750058591489,10.0
63,165200,1260.0,4.842635111635958,2.3682802358497548,4.8771783860079605,10.0
64,165200,1280.0,4.880210990318672,2.422151973645692,4.877788168197568,10.0
65,165200,1300.0,4.916488942575577,2.4746920765181555,4.878549231657454,10.0
66,165200,1320.0,4.951561205535024,2.526192449866676,4.87936564490345,10.0
67,165200,1340.0,4.985365380149999,2.5767405289189997,4.880391816908739,10.0
68,165200,1360.0,5.017697817766789,2.626218541239672,4.8802036550215355,10.0
69,165200,1380.0,5.048708225439553,2.6745017540108016,4.880176966179863,10.0
70,165200,1400.0,5.07843711650927,2.721570984816542,4.880055362542324,10.0
71,165200,1420.0,5.10692516792222,2.767412751963771,4.879946257955435,10.0
72,165200,1440.0,5.13445262201254,2.812124327666156,4.879412050797804,10.0
73,165200,1460.0,5.160945285052382,2.8558026700048957,4.878674166341458,10.0
74,165200,1480.0,5.186194558279596,2.8983277336164246,4.878123939145013,10.0
75,165200,1500.0,5.210575321598204,2.9396912075534885,4.877620393741239,10.0
76,165200,1520.0,5.2342440155631405,2.9801018869879323,4.877032653462011,10.0
77,165200,1540.0,5.2568833240446615,3.019552904972534,4.876453648722795,10.0
78,165200,1560.0,5.278856264936943,3.0580397524396,4.875919473857649,10.0
79,165200,1580.0,5.300076393045833,3.0956642512057413,4.875514448403864,10.0
80,165200,1600.0,5.320563117006497,3.1324224943481265,4.875148167622747,10.0
81,165200,1620.0,5.340335296699115,3.1683117861163166,4.874814569103585,10.0
82,165200,1640.0,5.359637240410785,3.2034378635326464,4.874415669644028,10.0
83,165200,1660.0,5.378151285094768,3.2377970752002274,4.874100159876576,10.0
84,165200,1680.0,5.396222554622895,3.2713860468242464,4.874245407992901,10.0
85,165200,1700.0,5.413536378911184,3.3042042758273116,4.873976674894862,10.0
86,165200,1720.0,5.430437696485142,3.336257147121454,4.8733423154401345,10.0
87,165200,1740.0,5.446610866120281,3.367539112157479,4.872688500924354,10.0
88,165200,1760.0,5.462175171856152,3.397941446078904,4.872045837432095,10.0
89,165200,1780.0,5.477143964981766,3.4274633261493888,4.871421036845641,10.0
90,165200,1800.0,5.491530094760956,3.456104190937409,4.870832988942473,10.0
91,165200,1820.0,5.505561340891546,3.4839720338478712,4.870233408630588,10.0
92,165200,1840.0,5.519141842219818,3.511172264502572,4.869656510343145,10.0
93,165200,1860.0,5.532280635216153,3.5377053049512526,4.869080157197484,10.0
94,165200,1880.0,5.5449861482445595,3.563570703224536,4.868640050815613,10.0
95,165200,1900.0,5.557477701347285,3.58887509104109,4.868238810275981,10.0
96,165200,1920.0,5.569446428637302,3.613618800131735,4.867842568936406,10.0
97,165200,1940.0,5.581005320953311,3.6376978290548694,4.867460926459246,10.0
98,165200,1960.0,5.592161987493897,3.6611130523107756,4.8670814555581075,10.0
99,165200,1980.0,5.602923729663629,3.683865456102119,4.866713028474708,10.0
100,165200,2000.0,5.613503972815326,3.7060621732594425,4.866352442803233,10.0
101,165200,2020.0,5.623597865994488,3.7277023713317203,4.866005556827439,10.0
102,165200,2040.0,5.633520687361762,3.7487890472072882,4.865666080143371,10.0
103,165200,2060.0,5.643357010606085,3.7695218860038713,4.865336853999201,10.0
104,165200,2080.0,5.652934575941557,3.789953444189207,4.865017859487911,10.0
105,165200,2100.0,5.662278299139745,3.8100324884309114,4.864709056793121,10.0
106,165200,2120.0,5.671382278877857,3.8297398264045945,4.864349232927219,10.0
107,165200,2140.0,5.680240296158884,3.8490554001156037,4.864001945337756,10.0
108,165200,2160.0,5.688886099342081,3.867979809302426,4.863665194532643,10.0
109,165200,2180.0,5.697293263412483,3.886514814302075,4.863279062773658,10.0
110,165200,2200.0,5.705495413179712,3.9046616320311487,4.862887455513974,10.0
111,165200,2220.0,5.713485094327372,3.9224306567461342,4.86253368256409,10.0
112,165200,2240.0,5.721245408498499,3.9398117350205273,4.862235015102245,10.0
113,165200,2260.0,5.728829159955272,3.9568167730887756,4.861935748514456,10.0
114,165200,2280.0,5.736218932710354,3.9734679786890754,4.861647321899747,10.0
115,165200,2300.0,5.743456456452645,3.9897870323171296,4.861358602595282,10.0
116,165200,2320.0,5.750504450974047,4.005785572191235,4.861044697668474,10.0
117,165200,2340.0,5.757336706779069,4.021433462221108,4.860739623070333,10.0
118,165200,2360.0,5.763956694008435,4.036700658600679,4.860440703407205,10.0
119,165200,2380.0,5.770415642821863,4.0515987175693615,4.860152792278757,10.0
120,165200,2400.0,5.776676461171198,4.066138620778777,4.859870768647272,10.0
121,165200,2420.0,5.782809013979374,4.080342226323037,4.85959611916361,10.0
122,165200,2440.0,5.788823102126305,4.094261268110871,4.85932878018081,10.0
123,165200,2460.0,5.794681190308284,4.107906550719401,4.859069031249925,10.0
124,165200,2480.0,5.800394961837861,4.121268476545309,4.858841071822484,10.0
125,165200,2500.0,5.806060640555859,4.134398679573867,4.8586270401531895,10.0
126,165200,2520.0,5.811629221512587,4.147348673859146,4.858419722248794,10.0
127,165200,2540.0,5.817083068320015,4.160109132485636,4.858219509224672,10.0
128,165200,2560.0,5.8223959065279995,4.172650359627282,4.858019677911253,10.0
129,165200,2580.0,5.8274585260361595,4.184882092010594,4.85782133919627,10.0
130,165200,2600.0,5.832361452923364,4.196745625557677,4.857635494077775,10.0
131,165200,2620.0,5.837096413610786,4.208251362454034,4.85746635075964,10.0
132,165200,2640.0,5.841758192536766,4.219452475841663,4.857254893289336,10.0
133,165200,2660.0,5.846372364459447,4.230439589558662,4.857048214145404,10.0
134,165200,2680.0,5.85088122698755,4.241242197984882,4.856847767474283,10.0
135,165200,2700.0,5.855314052927441,4.251860860625911,4.856658684060863,10.0
136,165200,2720.0,5.8596803305088825,4.262316610133467,4.856459871279122,10.0
137,165200,2740.0,5.8639894093948435,4.272630201253701,4.856265156518867,10.0
138,165200,2760.0,5.868213614337181,4.282801629963186,4.856074054483688,10.0
139,165200,2780.0,5.8723635209843605,4.292821537071424,4.855886108249454,10.0
140,165200,2800.0,5.876385269296912,4.302660452674303,4.855702402164052,10.0
141,165200,2820.0,5.880291241109377,4.312279375296893,4.8555225794405565,10.0
142,165200,2840.0,5.884092192898353,4.3216690308590975,4.8553504287636065,10.0
143,165200,2860.0,5.887825158844332,4.330850012782174,4.855182398899285,10.0
144,165200,2880.0,5.891561358825941,4.339891714485373,4.855041115689291,10.0
145,165200,2900.0,5.895233853941003,4.348833268092353,4.854910858894011,10.0
146,165200,2920.0,5.898871114461693,4.357675566713401,4.854797247485848,10.0
147,165200,2940.0,5.9024281335139435,4.366409789982898,4.85466663410971,10.0
148,165200,2960.0,5.9058893475294285,4.374997276324021,4.854544007058132,10.0
149,165200,2980.0,5.90927491379893,4.38341852026164,4.854426187012968,10.0
150,165200,3000.0,5.912585360719745,4.391673602487115,4.854321684384061,10.0
151,165200,3020.0,5.915838829698802,4.399772524982502,4.854230733396835,10.0
152,165200,3040.0,5.919008889862674,4.40771686674972,4.8541186759783335,10.0
153,165200,3060.0,5.922105926899226,4.415497527214067,4.854011757380131,10.0
154,165200,3080.0,5.925147832686898,4.423123904841953,4.853910933778695,10.0
155,165200,3100.0,5.928142990604365,4.430615780628345,4.853818724347099,10.0
156,165200,3120.0,5.931099859220703,4.437993325376803,4.853722260600892,10.0
157,165200,3140.0,5.933991456520982,4.445256754410019,4.853637001018893,10.0
158,165200,3160.0,5.936845162752849,4.452405569887657,4.853574386988277,10.0
159,165200,3180.0,5.939688264433799,4.459473073445519,4.853450089785358,10.0
160,165200,3200.0,5.942501174602057,4.466477849641758,4.853328419273105,10.0
161,165200,3220.0,5.94528349437179,4.473418516464594,4.8532089982696,10.0
162,165200,3240.0,5.947983048242572,4.4802661117154186,4.853091693110876,10.0
163,165200,3260.0,5.950611766427526,4.486982147150906,4.8529781379971775,10.0
164,165200,3280.0,5.953162301041697,4.49354753114278,4.852866489408203,10.0
165,165200,3300.0,5.955644730229399,4.499953123203548,4.852756487506037,10.0
166,165200,3320.0,5.958128850069693,4.506238229340843,4.852648580669321,10.0
167,165200,3340.0,5.9605937754000315,4.512451020056976,4.852545993590434,10.0
168,165200,3360.0,5.963047376066406,4.5186109031132,4.85244782054291,10.0
169,165200,3380.0,5.96546291608553,4.524718177748811,4.852352672604122,10.0
170,165200,3400.0,5.967798476193989,4.53073443602185,4.852258841505662,10.0
171,165200,3420.0,5.970065744215307,4.536620985912471,4.852177957104908,10.0
172,165200,3440.0,5.972291891082261,4.5423785709421765,4.85208473070217,10.0
173,165200,3460.0,5.974485077941267,4.548027695686528,4.851994246210632,10.0
174,165200,3480.0,5.97670514824475,4.553616443643089,4.8519038230270946,10.0
175,165200,3500.0,5.978896444051032,4.559173352389893,4.851813234907536,10.0
176,165200,3520.0,5.9810688267669105,4.564689845310026,4.851712803233528,10.0
177,165200,3540.0,5.98320513940876,4.5701559721602605,4.851613526113923,10.0
178,165200,3560.0,5.985280723543398,4.575542554461644,4.851515947481026,10.0
179,165200,3580.0,5.9873319828047835,4.580840352124662,4.851420902267918,10.0
180,165200,3600.0,5.989332493356933,4.586049339024592,4.851327396034825,10.0
181,165200,3620.0,5.99130903424452,4.591169877463461,4.851235744105792,10.0
182,165200,3640.0,5.99325224598828,4.596211623180762,4.851145534158038,10.0
183,165200,3660.0,5.99516231486196,4.601174804646273,4.851056749115162,10.0
184,165200,3680.0,5.997022376182485,4.606049819452177,4.850969356671965,10.0
185,165200,3700.0,5.998859106455647,4.6108370647984405,4.850883639798315,10.0
186,165200,3720.0,6.000663323562571,4.615546343732674,4.850799253854666,10.0
187,165200,3740.0,6.002435172290151,4.620177667301553,4.850716169201632,10.0
188,165200,3760.0,6.004191674036596,4.624740733595288,4.850635552988077,10.0
189,165200,3780.0,6.005940415082542,4.62925476160946,4.850556435148995,10.0
190,165200,3800.0,6.007655040312873,4.633719872857041,4.8504784988883,10.0
191,165200,3820.0,6.009362148794293,4.638136297373869,4.850401764945715,10.0
192,165200,3840.0,6.011052319274038,4.64251366789005,4.850326161520252,10.0
193,165200,3860.0,6.012725630524959,4.646852072339492,4.85025170941345,10.0
194,165200,3880.0,6.014382175590976,4.65115165462621,4.850178295279673,10.0
195,165200,3900.0,6.0160220620935085,4.65541252718519,4.850105984869536,10.0
196,165200,3920.0,6.017645385642082,4.659634805881803,4.8500347116999505,10.0
197,165200,3940.0,6.019235334115084,4.663808969633107,4.84996449657883,10.0
198,165200,3960.0,6.020818387936194,4.667935211203217,4.849895317286235,10.0
199,165200,3980.0,6.0223682485658845,4.672013527979448,4.849827152200079,10.0
200,165200,4000.0,6.023860840678785,4.676015216844203,4.849759980276787,10.0
201,165200,4020.0,6.025332072938688,4.679931128342518,4.84969378103266,10.0
202,165200,4040.0,6.026772603875646,4.683770748601206,4.849628574054805,10.0
203,165200,4060.0,6.028182517383694,4.6875341492822615,4.849564299855445,10.0
204,165200,4080.0,6.029595574163595,4.691240645029613,4.849564299855445,0.0
205,165300,0.259,0.00016317112904223538,0.0029105011501619755,24708.31576083851,998.1517101952171
206,165300,18.0,0.0,0.0,15146.803905796054,879.350749407306
207,165300,41.0,0.0,0.0,9649.266890180117,746.1287229015829
208,165300,60.2,0.0,0.0,6740.853483120971,650.5090947233166
209,165300,81.2,0.0,0.0,4657.049819171735,559.8983665654021
210,165300,101.0,0.0,0.0,3314.1273766832073,486.05739204385736
211,165300,121.0,0.0,0.0,2349.3822350550013,421.3524111730297
212,165300,140.0,0.0,0.0,1694.4926824869788,367.87944117144235
213,165300,159.0,0.0,0.0,1247.205980939917,321.1926160807867
214,165300,179.0,0.0,0.0,899.1250227820226,278.43478044337877
215,165300,202.0,0.0,0.0,606.6078846829054,236.251788360476
216,165300,221.0,0.0,0.0,457.24789735553946,206.26955862396866
217,165300,241.0,0.0,0.0,331.4127376683207,178.81052176234286
218,165300,261.0,0.0,0.0,246.51839536678662,155.00688955857393
219,165300,282.0,0.0,0.0,164.2701917239635,133.41566624390262
220,165300,302.0,0.0,0.0,130.2955944706045,115.6550925472855
221,165300,318.0,0.0,0.0,103.32858267398666,103.16469662481963
222,165300,339.0,0.0,0.0,77.95596144889454,88.79467727045349
223,165300,361.0,0.0,0.0,57.110244075144394,75.88232995726563
224,165300,382.0,0.0,0.0,33.64217783125643,65.31252666393665
225,165300,399.0,0.0,0.0,38.69084620157852,57.84432087483846
226,165300,417.0,0.0,0.0,35.22095202916346,50.86544691024587
227,165300,439.0,0.0,0.0,21.05327423534048,43.46869367080187
228,165300,462.0,0.0,0.0,11.470757133291665,36.883167401240016
229,165300,481.0,0.0,0.0,8.024668031009574,32.2024003005621
230,165300,501.0,0.0,0.0,6.657629878781572,27.915549139465877
231,165300,522.0,0.0,0.0,5.277203350215287,24.02713581062394
232,165300,540.0,0.0,0.0,4.916212357285714,21.12827988118328
233,165300,562.0,0.43202391609266017,0.0008371874711020332,4.915597173569365,18.05584697931995
234,165300,581.0,0.7687926719979365,0.0189679976801715,4.915139896363335,15.764416484854486
235,165300,601.0,1.090774158185946,0.05128700941649326,4.914897263691281,13.665824253177803
236,165300,621.0,1.3844186225429402,0.09488807677961292,4.914548585496551,11.846601026949864
237,165300,640.0,1.6357379239137562,0.14429962974199323,4.9142281236321,10.343173196618249
238,165300,661.0,1.8997819043338111,0.2075465726618107,4.913976601945871,10.0
239,165300,682.0,2.142261139732171,0.277608627995154,4.913701010615094,10.0
240,165300,701.0,2.3454483114512104,0.3460555851807354,4.9134260540375365,10.0
241,165300,721.0,2.5442459492504232,0.421851967283479,4.913125999042101,10.0
242,165300,742.0,2.7371131147232988,0.504550380647173,4.912824701680801,10.0
243,165300,762.0,2.9080757835449385,0.5857329698080905,4.912485629664105,10.0
244,165300,779.0,3.0446545124759257,0.6564174333045302,4.912131327881356,10.0
245,165300,799.0,3.19522766841961,0.7404440758816021,4.911741064664434,10.0
246,165300,822.0,3.3560347315064587,0.8376758482296857,4.911839533739333,10.0
247,165300,841.0,3.4801729223132707,0.918552807704332,4.911528912299069,10.0
248,165300,860.0,3.5967002243066757,0.9992917418954111,4.911189125973557,10.0
249,165300,882.0,3.722972062204361,1.092114827939833,4.911032106934619,10.0
250,165300,902.0,3.829951157913679,1.1757689225221375,4.910706480709069,10.0
251,165300,922.0,3.931207399302833,1.2585133797807795,4.910436692871214,10.0
252,165300,942.0,4.0267184545232615,1.3404606567184585,4.9101977954761535,10.0
253,165300,962.0,4.116487285944091,1.421286186827637,4.909850743278357,10.0
254,165300,983.0,4.205138438431848,1.5046475611853953,4.9096338528544745,10.0
255,165300,1000.0,4.273559923531687,1.5711316331093532,4.90953352323605,10.0
256,165300,1020.0,4.35003284018235,1.648113550605103,4.909502376125052,10.0
257,165300,1040.0,4.422787055884195,1.7238850057794681,4.909413432076603,10.0
258,165300,1060.0,4.491610659681811,1.7983242406140578,4.9093280713180745,10.0
259,165300,1080.0,4.557079709129391,1.8713176819946018,4.909246547420747,10.0
260,165300,1100.0,4.619250804894004,1.9428687350438762,4.909147153082573,10.0
261,165300,1120.0,4.678272332246359,2.0128855840876776,4.909553849209382,10.0
262,165300,1140.0,4.734000614568509,2.081177292414807,4.910068518078067,10.0
263,165300,1160.0,4.786678101556421,2.1475549205611872,4.91263401946905,10.0
264,165300,1180.0,4.8364337176771075,2.2119422524116645,4.915387995414404,10.0
265,165300,1200.0,4.883389303429178,2.27427232422524,4.921522327396144,10.0
266,165300,1220.0,4.928489497786147,2.334837584987064,4.922468671826156,10.0
267,165300,1240.0,4.9712291205487285,2.3938104493403847,4.923386765552271,10.0
268,165300,1260.0,5.012059917269362,2.4511367950635745,4.924853183164719,10.0
269,165300,1280.0,5.050950437686045,2.5068932936392234,4.925485151384274,10.0
270,165300,1300.0,5.088497621960415,2.5612715687074514,4.926271386803236,10.0
271,165300,1320.0,5.1247969342847295,2.6145737382838576,4.927114072081423,10.0
272,165300,1340.0,5.1597837925242604,2.6668902966041763,4.928170610205441,10.0
273,165300,1360.0,5.193247423133127,2.7180993508285964,4.927989131585849,10.0
274,165300,1380.0,5.225342770840525,2.7680718042188595,4.927972246825851,10.0
275,165300,1400.0,5.256111766399691,2.8167878032344973,4.927858554413365,10.0
276,165300,1420.0,5.2855965098928195,2.86423339450368,4.927757546761307,10.0
277,165300,1440.0,5.314087048276532,2.910509253407758,4.927223076941133,10.0
278,165300,1460.0,5.341506592082231,2.9557157302065145,4.926480872451541,10.0
279,165300,1480.0,5.367639244468817,2.999728579613505,4.925929882988968,10.0
280,165300,1500.0,5.392873000960271,3.0425391999088003,4.925426372348338,10.0
281,165300,1520.0,5.417369775389496,3.0843636911869767,4.924836900899066,10.0
282,165300,1540.0,5.440801149952742,3.125194946249333,4.92425619990126,10.0
283,165300,1560.0,5.463542843156078,3.1650282982697817,4.923721057597621,10.0
284,165300,1580.0,5.4855053854313915,3.203969131409575,4.923317428559532,10.0
285,165300,1600.0,5.506708864449161,3.242013402054906,4.922953138097528,10.0
286,165300,1620.0,5.527172799928096,3.2791583201386154,4.922621999035391,10.0
287,165300,1640.0,5.547150047578797,3.3155133220062716,4.922224112544009,10.0
288,165300,1660.0,5.5663118305410775,3.3510746285106303,4.921911063211786,10.0
289,165300,1680.0,5.585015347253534,3.3858387473014444,4.922067571913695,10.0
290,165300,1700.0,5.602934918530449,3.419805158215798,4.921801844882383,10.0
291,165300,1720.0,5.620427550978669,3.4529794345601545,4.9211631777020335,10.0
292,165300,1740.0,5.6371665602966345,3.4853558336616746,4.920504488735811,10.0
293,165300,1760.0,5.653275403809657,3.516821826803028,4.919856980314308,10.0
294,165300,1780.0,5.668767899919566,3.5473765624616114,4.919227495439584,10.0
295,165300,1800.0,5.683657347438246,3.5770194595617775,4.918635292999616,10.0
296,165300,1820.0,5.69817949521766,3.6058622897753114,4.918031148059465,10.0
297,165300,1840.0,5.712235128294764,3.634014150594851,4.917449943908875,10.0
298,165300,1860.0,5.725833599294578,3.6614754788347534,4.9168691144413765,10.0
299,165300,1880.0,5.738983631456779,3.6882458067119,4.916427009279858,10.0
300,165300,1900.0,5.751912218002198,3.7144354965726882,4.916024352164121,10.0
301,165300,1920.0,5.764299687008035,3.7400448917528952,4.915626619506222,10.0
302,165300,1940.0,5.776262982424554,3.7649663522041985,4.915243601561094,10.0
303,165300,1960.0,5.78780997966789,3.7892007830212404,4.914862632424062,10.0
304,165300,1980.0,5.798948235591704,3.8127492049091227,4.914492761065516,10.0
305,165300,2000.0,5.809898642493929,3.8357224988584733,4.914130726534247,10.0
306,165300,2020.0,5.820345683851427,3.8581198032933357,4.913782505271161,10.0
307,165300,2040.0,5.830615668203157,3.8799442199507554,4.913441688255121,10.0
308,165300,2060.0,5.840796128162264,3.901402420153521,4.913111176152433,10.0
309,165300,2080.0,5.8507087772354325,3.922548799115394,4.912790953723537,10.0
310,165300,2100.0,5.860379402898984,3.9433303310484975,4.912480984398197,10.0
311,165300,2120.0,5.86980189736424,3.9637271521631283,4.912118865911767,10.0
312,165300,2140.0,5.878969824053768,3.9837185027129642,4.911769398634021,10.0
313,165300,2160.0,5.887918112054083,4.003305003418627,4.911430547991,10.0
314,165300,2180.0,5.89661941184038,4.022488476203978,4.911041232055604,10.0
315,165300,2200.0,5.905108524626554,4.041270180560387,4.9106462159223385,10.0
316,165300,2220.0,5.913377735299594,4.059660874398688,4.910289657353406,10.0
317,165300,2240.0,5.921409554293781,4.077650049063153,4.909989167804964,10.0
318,165300,2260.0,5.929258633290782,4.095250027340716,4.909687960282458,10.0
319,165300,2280.0,5.93690694698671,4.112483793931642,4.909397700295722,10.0
320,165300,2300.0,5.944397685033812,4.12937378784764,4.90910704149204,10.0
321,165300,2320.0,5.951692262933061,4.145932054482709,4.908790608915818,10.0
322,165300,2340.0,5.958763554217231,4.162127403401589,4.908483084754651,10.0
323,165300,2360.0,5.965615150432403,4.177928739681895,4.908181744505167,10.0
324,165300,2380.0,5.972300074086776,4.193348023870676,4.907891539331051,10.0
325,165300,2400.0,5.978779935424247,4.208396621824621,4.907607251221938,10.0
326,165300,2420.0,5.985127043675913,4.223097156367394,4.907330398572016,10.0
327,165300,2440.0,5.991351542620382,4.237503171376055,4.9070609191654135,10.0
328,165300,2460.0,5.99741458373786,4.251625849437735,4.906799100585,10.0
329,165300,2480.0,6.003328259095158,4.265455257166093,4.906569616514764,10.0
330,165300,2500.0,6.009192159040783,4.279044835018894,4.906354259426313,10.0
331,165300,2520.0,6.014955564132119,4.292447899326762,4.906145677024311,10.0
332,165300,2540.0,6.020600220951096,4.305654796861493,4.905944270292779,10.0
333,165300,2560.0,6.026098935801854,4.318634792855249,4.905743187167815,10.0
334,165300,2580.0,6.031338677736356,4.331294466072856,4.905543562281236,10.0
335,165300,2600.0,6.036413139993268,4.343573058608434,4.905356613096103,10.0
336,165300,2620.0,6.041313759532093,4.355481336579436,4.90518663179242,10.0
337,165300,2640.0,6.046138636939578,4.367074333449371,4.904973453849086,10.0
338,165300,2660.0,6.050914241741996,4.378445843632544,4.9047650915587555,10.0
339,165300,2680.0,6.055580852764183,4.389626393402661,4.9045630291553595,10.0
340,165300,2700.0,6.0601687669558615,4.400616561840163,4.904372499120042,10.0
341,165300,2720.0,6.06468780450534,4.41143811744749,4.904171999270295,10.0
342,165300,2740.0,6.069147642187033,4.422112541098716,4.903975628102812,10.0
343,165300,2760.0,6.073519636500512,4.432639828629625,4.903782892364181,10.0
344,165300,2780.0,6.077814733095159,4.443010293407894,4.903593327672292,10.0
345,165300,2800.0,6.081977187573188,4.4531934344917525,4.903408040910156,10.0
346,165300,2820.0,6.08601981495999,4.463148885895923,4.903226669682778,10.0
347,165300,2840.0,6.089953748059755,4.472867049076143,4.903053077829268,10.0
348,165300,2860.0,6.093817316738626,4.482369237937487,4.902883646141371,10.0
349,165300,2880.0,6.097684232590535,4.491727273705666,4.902741442730908,10.0
350,165300,2900.0,6.101485214779017,4.5009816575855215,4.9026104420770595,10.0
351,165300,2920.0,6.105249729642586,4.510133313933717,4.902496373810804,10.0
352,165300,2940.0,6.108931195687054,4.51917311379415,4.902364935748506,10.0
353,165300,2960.0,6.112513504833398,4.528061042971334,4.902241604343996,10.0
354,165300,2980.0,6.116017519599808,4.536776913569218,4.9021231393118,10.0
355,165300,3000.0,6.119443786868386,4.545320809102221,4.90201821793572,10.0
356,165300,3020.0,6.122811082745125,4.553703081482927,4.901927079947548,10.0
357,165300,3040.0,6.126092051641658,4.561925364956228,4.901814392566864,10.0
358,165300,3060.0,6.12929744260099,4.569978240553549,4.901706913539964,10.0
359,165300,3080.0,6.132445773470543,4.577871435557216,4.901605618529401,10.0
360,165300,3100.0,6.135545720932361,4.585625423022453,4.901513076634101,10.0
